date current wind salinity temperature
2013-09-12 0.29831675 7.7145357 35.488125 22.433533
2013-09-13 0.28160533 4.399624 35.48909 22.485569
2013-09-14 0.31350693 4.811449 35.48811 22.480553
2013-09-15 0.31352136 5.508198 35.486565 22.435106
2013-09-16 0.36301795 4.98203 35.487858 22.418877
2013-09-17 0.3982189 9.639867 35.488056 22.327679
2013-09-18 0.42283976 7.8617806 35.488354 22.318602
2013-09-19 0.43395737 7.551928 35.495552 22.411907
2013-09-20 0.43065393 5.527219 35.50602 22.500847
2013-09-21 0.42648754 4.3767285 35.514957 22.596638
2013-09-22 0.36930153 3.7782507 35.514248 22.550402
2013-09-23 0.3365141 2.1033854 35.515583 22.579508
2013-09-24 0.31577548 6.3384366 35.522137 22.618765
2013-09-25 0.2858573 9.118094 35.53584 22.690878
2013-09-26 0.2767271 8.359537 35.549267 22.759281
2013-09-27 0.22775649 5.578487 35.564835 22.820728
2013-09-28 0.22267199 3.2076194 35.565304 22.858944
2013-09-29 0.23836029 2.7829738 35.560333 22.81245
2013-09-30 0.264787 4.507076 35.58251 22.92314
2013-10-01 0.33223394 5.976434 35.604725 22.989225
2013-10-02 0.36169094 4.505952 35.605824 23.033323
2013-10-03 0.40684852 7.0980134 35.600952 23.01068
2013-10-04 0.4092421 9.660828 35.596004 22.925108
2013-10-05 0.4228362 3.9851854 35.591694 22.909828
2013-10-06 0.40399045 4.62809 35.589737 22.967339
2013-10-07 0.39429346 8.135422 35.588665 23.02106
2013-10-08 0.3707428 6.7925854 35.582294 23.07843
2013-10-09 0.37712184 8.084823 35.587166 23.08435
2013-10-10 0.3039035 4.54382 35.584633 23.072283
2013-10-11 0.30609065 8.205196 35.583614 23.090122
2013-10-12 0.2967741 5.967105 35.588097 23.166115
2013-10-13 0.2933052 6.987305 35.59105 23.151585
2013-10-14 0.37109435 5.8737545 35.590836 23.150997
2013-10-15 0.3513523 6.5833063 35.616806 23.19417
2013-10-16 0.39205042 6.4890995 35.630405 23.160772
2013-10-17 0.40081677 5.3620625 35.634186 23.107592
2013-10-18 0.4024147 4.4212017 35.628353 23.066914
2013-10-19 0.4198991 8.535936 35.626545 23.07156
2013-10-20 0.4216788 7.490868 35.62674 23.032835
2013-10-21 0.40782282 6.6788373 35.633663 23.071207
2013-10-22 0.35956633 4.8784876 35.63517 23.099493
2013-10-23 0.31060234 4.136199 35.64499 23.249384
2013-10-24 0.27686188 4.411689 35.662247 23.524666
2013-10-25 0.297025 6.322098 35.66949 23.690248
2013-10-26 0.2480476 5.457437 35.67917 23.768267
2013-10-27 0.23068745 3.7989383 35.65784 23.658855
2013-10-28 0.2180632 5.402141 35.649876 23.592104
2013-10-29 0.23716056 6.178543 35.65914 23.653763
2013-10-30 0.27186832 5.254602 35.68492 23.845533
2013-10-31 0.33051038 7.914906 35.6639 23.755152
2013-11-01 0.38280547 9.092542 35.648205 23.56185
2013-11-02 0.42470533 6.2897353 35.63907 23.504007
2013-11-03 0.42139024 3.6103323 35.612976 23.524193
2013-11-04 0.4013232 5.837788 35.59464 23.505024
2013-11-05 0.49321425 11.563522 35.5978 23.46445
2013-11-06 0.4807199 8.567243 35.58753 23.373442
2013-11-07 0.4422388 5.130882 35.57531 23.464436
2013-11-08 0.33026445 3.3157003 35.570606 23.561167
2013-11-09 0.2952613 3.8234208 35.570488 23.566883
2013-11-10 0.29336604 4.794703 35.56926 23.544268
2013-11-11 0.29351085 5.4349723 35.571594 23.575302
2013-11-12 0.30368242 4.520409 35.578674 23.67027
2013-11-13 0.31921566 5.0228977 35.58358 23.750877
2013-11-14 0.34418297 3.981846 35.58734 23.74661
2013-11-15 0.37925836 3.292123 35.59374 23.83397
2013-11-16 0.41596946 4.6823497 35.609257 23.99471
2013-11-17 0.4348405 5.137451 35.638844 24.174034
2013-11-18 0.3983295 3.7290094 35.63128 24.330435
2013-11-19 0.40749663 4.395659 35.66735 24.389381
2013-11-20 0.4332757 5.8904853 35.68995 24.675293
2013-11-21 0.44186568 5.3579254 35.693 24.535107
2013-11-22 0.35491058 4.2250733 35.69946 24.53679
2013-11-23 0.34832373 6.6165805 35.70746 24.512817
2013-11-24 0.41512948 7.8710957 35.732426 24.556562
2013-11-25 0.32894742 4.2912455 35.816822 24.994396
2013-11-26 0.24038853 9.717898 35.83411 25.057735
2013-11-27 0.29607293 8.342117 35.76401 24.617498
2013-11-28 0.33709332 4.193027 35.71706 24.572157
2013-11-29 0.40218532 6.7945056 35.720577 24.513975
2013-11-30 0.38727275 6.9537144 35.729317 24.52998
2013-12-01 0.43764776 11.797214 35.725346 24.5259
2013-12-02 0.46302012 9.1268215 35.644234 24.604874
2013-12-03 0.47214264 6.8189325 35.621162 24.694733
2013-12-04 0.49496412 3.1639123 35.619404 24.77867
2013-12-05 0.46349415 8.584238 35.616505 24.786322
2013-12-06 0.4014157 9.104778 35.626846 24.771141
2013-12-07 0.41466045 8.522086 35.62868 24.759
2013-12-08 0.3351663 7.3699636 35.605732 24.735207
2013-12-09 0.30449995 4.728091 35.58865 24.779732
2013-12-10 0.30146873 4.465372 35.57807 24.837093
2013-12-11 0.3101673 5.2216206 35.579605 24.866875
2013-12-12 0.2926192 3.9165761 35.59321 24.907787
2013-12-13 0.2952329 5.195099 35.60262 24.922543
2013-12-14 0.34089598 6.540609 35.592403 24.9251
2013-12-15 0.3802307 6.2379293 35.557674 24.880991
2013-12-16 0.43739766 7.531451 35.51374 24.878008
2013-12-17 0.45960432 8.623736 35.491505 24.97857
2013-12-18 0.46107805 10.073397 35.474026 25.139069
2013-12-19 0.39875183 10.028187 35.441677 25.352234
2013-12-20 0.34652817 8.085359 35.4394 25.398144
2013-12-21 0.3046471 5.4343824 35.44645 25.37505
2013-12-22 0.30758137 5.8105702 35.457047 25.303589
2013-12-23 0.28095505 4.928916 35.467594 25.239305
2013-12-24 0.27459362 3.7224205 35.475662 25.215124
2013-12-25 0.24719581 5.9439726 35.48506 25.210367
2013-12-26 0.3122636 5.0436554 35.480305 25.28518
2013-12-27 0.32368413 4.099777 35.486523 25.279936
2013-12-28 0.31397912 3.6002545 35.484505 25.398457
2013-12-29 0.381344 6.021391 35.484566 25.470165
2013-12-30 0.4045264 4.195633 35.497093 25.502907
2013-12-31 0.4827873 5.7312784 35.488235 25.599339
